name,orig_name,state,orig_county,established,discontinued,continuous,stamp_index,id,coordinates,duration,gnis_match,gnis_name,gnis_county,gnis_state,gnis_feature_id,gnis_feature_class,gnis_orig_name,gnis_orig_county,gnis_latitude,gnis_longitude,gnis_elev_in_m,gnis_dist,latitude,longitude,state_full
ADAMS,ADAMS,GA,Wilcox,1837.0,1871.0,True,7.0,220,True,34.0,True,ADAMS,WILCOX,GA,354256.0,Populated Place,Adams,Wilcox,31.9921223,-83.3068243,77.0,1.0,31.9921223,-83.3068243,Georgia
ADAMS,ADAMS,MS,Hinds,1950.0,1953.0,True,1.0,222,True,3.0,True,ADAMS,HINDS,MS,666147.0,Populated Place,Adams,Hinds,32.1598736,-90.5606536,82.0,1.0,32.1598736,-90.5606536,Mississippi
ADAMS,ADAMS,NH,Carroll,1829.0,1830.0,True,9.0,223,True,1.0,True,ADAMS,CARROLL,NH,872091.0,Populated Place,Adams,Carroll,44.1442347,-71.1809056,233.0,1.0,44.1442347,-71.1809056,New Hampshire
ADAMS,ADAMS,PA,Armstrong,1853.0,1903.0,True,3.0,225,True,50.0,True,ADAMS,ARMSTRONG,PA,1214454.0,Post Office,Adams Post Office (historical),Armstrong,40.9411749,-79.6422699,399.0,1.0,40.9411749,-79.6422699,Pennsylvania
ADAMS,ADAMS,VT,Grand Isle,1886.0,1902.0,True,6.0,227,True,16.0,True,ADAMS,GRAND ISLE,VT,1460478.0,Populated Place,Adams,Grand Isle,44.736154,-73.3320769,37.0,1.0,44.736154,-73.3320769,Vermont
ADAMS CORNERS,ADAMS CORNERS,NY,Putnam,1878.0,1920.0,False,3.0,231,True,42.0,True,ADAMS CORNERS,PUTNAM,NY,942164.0,Populated Place,Adams Corners,Putnam,41.3534271,-73.8395797,77.0,1.0,41.3534271,-73.8395797,New York
ADAMS PARK,ADAMS PARK,GA,Twiggs,1892.0,1930.0,False,3.0,235,True,38.0,True,ADAMS PARK,TWIGGS,GA,354260.0,Locale,Adams Park,Twiggs,32.5701448,-83.5187927,79.0,1.0,32.5701448,-83.5187927,Georgia
ADAMS STATION,ADAMS STATION,MS,Hinds,1882.0,1950.0,True,1.0,237,True,68.0,True,ADAMS STATION,HINDS,MS,666147.0,Populated Place,Adams Station,Hinds,32.1598736,-90.5606536,82.0,1.0,32.1598736,-90.5606536,Mississippi
ADAMS STATION,ADAMS STATION,NY,Albany,1868.0,1885.0,True,7.0,238,True,17.0,True,ADAMS STATION,ALBANY,NY,948278.0,Populated Place,Adams Station,Albany,42.6220235,-73.8326232,68.0,1.0,42.6220235,-73.8326232,New York
ADAM'S STATION,ADAM'S STATION,TN,Robertson,1860.0,1898.0,True,2.0,239,True,38.0,True,ADAMS STATION,ROBERTSON,TN,1650461.0,Post Office,Adams Station Post Office,Robertson,36.5826178,-87.0670431,175.0,0.928571428571429,36.5826178,-87.0670431,Tennessee
ADAMSBURG,ADAMSBURG,AL,De Kalb,1902.0,1905.0,True,6.0,243,True,3.0,True,ADAMSBURG,DEKALB,AL,150061.0,Populated Place,Adamsburg,DeKalb,34.398978,-85.6721876,448.0,1.0,34.398978,-85.6721876,Alabama
ADAMSBURG,ADAMSBURG,SC,Union,1894.0,1960.0,True,1.0,244,True,66.0,True,ADAMSBURG,UNION,SC,1244846.0,Populated Place,Adamsburg,Union,34.7912451,-81.5428755,191.0,1.0,34.7912451,-81.5428755,South Carolina
ADAMSDALE,ADAMSDALE,MA,Bristol,1889.0,1935.0,False,3.0,247,True,46.0,True,ADAMSDALE,BRISTOL,MA,612031.0,Populated Place,Adamsdale,Bristol,41.9278773,-71.3703335,34.0,1.0,41.9278773,-71.3703335,Massachusetts
ADAMSDALE,ADAMSDALE,PA,Schuylkill,1892.0,1962.0,True,1.0,248,True,70.0,True,ADAMSDALE,SCHUYLKILL,PA,1168072.0,Populated Place,Adamsdale,Schuylkill,40.6362021,-76.1279956,154.0,1.0,40.6362021,-76.1279956,Pennsylvania
ADAMSON,ADAMSON,GA,Heard,1897.0,1904.0,True,5.0,250,True,7.0,True,ADAMSON,HEARD,GA,331000.0,Populated Place,Adamson,Heard,33.267896,-85.2321672,291.0,1.0,33.267896,-85.2321672,Georgia
ADAMSVILLE,ADAMSVILLE,GA,Bartow,1839.0,1842.0,True,8.0,256,True,3.0,True,ADAIRSVILLE,BARTOW,GA,1705277.0,Post Office,Adairsville Post Office,Bartow,34.3748255,-84.9302326,218.0,0.8,34.3748255,-84.9302326,Georgia
ADAMSVILLE,ADAMSVILLE,MA,Franklin,1834.0,1914.0,True,4.0,257,True,80.0,True,ADAMSVILLE,FRANKLIN,MA,608127.0,Populated Place,Adamsville,Franklin,42.6814727,-72.7481487,220.0,1.0,42.6814727,-72.7481487,Massachusetts
ADAMSVILLE,ADAMSVILLE,MS,Greene,1854.0,1909.0,False,4.0,258,True,55.0,True,ADAMSVILLE,GREENE,MS,707705.0,Populated Place,Adamsville (historical),Greene,31.2932325,-88.5458552,31.0,1.0,31.2932325,-88.5458552,Mississippi
ADAMSVILLE,ADAMSVILLE,NJ,Somerset,1835.0,1844.0,True,8.0,260,True,9.0,True,ADAMSVILLE,SOMERSET,NJ,874259.0,School,Adamsville Elementary School,Somerset,40.5689438,-74.5818231,26.0,1.0,40.5689438,-74.5818231,New Jersey
ADAMSVILLE,ADAMSVILLE,NY,Washington,1825.0,1905.0,False,3.0,261,True,80.0,True,ADAMSVILLE,WASHINGTON,NY,942173.0,Populated Place,Adamsville,Washington,43.320906,-73.4731679,112.0,1.0,43.320906,-73.4731679,New York
ADAMSVILLE,ADAMSVILLE,SC,Marlboro,1819.0,1904.0,False,4.0,265,True,85.0,True,ADAMSVILLE,MARLBORO,SC,1244847.0,Populated Place,Adamsville,Marlboro,34.688215,-79.59561,64.0,1.0,34.688215,-79.59561,South Carolina
ADASBURG,ADASBURG,GA,Wilkes,1887.0,1905.0,True,5.0,266,True,18.0,True,ADASBURG,WILKES,GA,326151.0,Populated Place,Adasburg,Wilkes,33.7062394,-82.5481873,159.0,1.0,33.7062394,-82.5481873,Georgia
ADATON,ADATON,MS,Oktibbeha,1895.0,1907.0,True,5.0,267,True,12.0,True,ADATON,OKTIBBEHA,MS,666157.0,Populated Place,Adaton,Oktibbeha,33.4773443,-88.9214465,81.0,1.0,33.4773443,-88.9214465,Mississippi
ADDERTON,ADDERTON,GA,Sumter,1893.0,1894.0,True,7.0,272,True,1.0,True,ANDERSON,SUMTER,GA,354310.0,Populated Place,Anderson,Sumter,32.1959947,-84.1399085,123.0,0.75,32.1959947,-84.1399085,Georgia
ADDIE,ADDIE,TN,Davidson,1895.0,1912.0,True,4.0,273,True,17.0,True,ADDIE,DAVIDSON,TN,1313367.0,Populated Place,Addie (historical),Davidson,36.3792165,-86.9086108,184.0,1.0,36.3792165,-86.9086108,Tennessee
ADDIE,ADDIE,MS,Issaquena,1910.0,1918.0,True,4.0,274,True,8.0,True,ADDIE,ISSAQUENA,MS,691659.0,Populated Place,Addie,Issaquena,32.987347,-91.0759398,33.0,1.0,32.987347,-91.0759398,Mississippi
ADDINGHAM,ADDINGHAM,PA,Delaware,1891.0,1931.0,True,1.0,278,True,40.0,True,ADDINGHAM,DELAWARE,PA,1197519.0,Populated Place,Addingham,Delaware,39.9423344,-75.3046311,71.0,1.0,39.9423344,-75.3046311,Pennsylvania
ADDISON,ADDISON,CT,Hartford,1889.0,1941.0,True,2.0,282,True,52.0,True,ADDISON,HARTFORD,CT,205046.0,Populated Place,Addison,Hartford,41.7184328,-72.5767558,32.0,1.0,41.7184328,-72.5767558,Connecticut
ADDISON,ADDISON,MS,Forrest,1894.0,1903.0,True,6.0,284,True,9.0,True,ADDISON,FORREST,MS,691824.0,Populated Place,Addison,Forrest,31.3776726,-89.2664495,48.0,1.0,31.3776726,-89.2664495,Mississippi
ADDISON,ADDISON,VT,Addison,1798.0,1902.0,True,5.0,287,True,104.0,True,ADDISON,ADDISON,VT,1456113.0,Populated Place,Addison,Addison,44.0886671,-73.302622,88.0,1.0,44.0886671,-73.302622,Vermont
ADDISON HILL,ADDISON HILL,NY,Steuben,1853.0,1904.0,False,3.0,288,True,51.0,True,ADDISON HILL,STEUBEN,NY,2547967.0,Cemetery,Addison Hill Cemetery,Steuben,42.0325272,-77.2924931,471.0,1.0,42.0325272,-77.2924931,New York
ADDISON POINT,ADDISON POINT,ME,Washington,1828.0,1900.0,True,2.0,290,True,72.0,True,ADDISON POINT,WASHINGTON,ME,1909052.0,Post Office,Addison Point Post Office,Washington,44.6185708,-67.7450494,6.0,1.0,44.6185708,-67.7450494,Maine
ADELAIDE,ADELAIDE,AR,Jackson,1908.0,1916.0,False,5.0,294,True,8.0,True,ADELAIDE,JACKSON,AR,61805.0,Populated Place,Adelaide (historical),Jackson,35.4953584,-91.5301342,192.0,1.0,35.4953584,-91.5301342,Arkansas
ADELAIDE,ADELAIDE,PA,Fayette,1894.0,1926.0,True,3.0,296,True,32.0,True,ADELAIDE,FAYETTE,PA,1168080.0,Populated Place,Adelaide,Fayette,40.0434074,-79.623928,264.0,1.0,40.0434074,-79.623928,Pennsylvania
ADELBERT,ADELBERT,MO,Washington,1922.0,1925.0,True,4.0,297,True,3.0,True,ADELBERT,WASHINGTON,MO,736787.0,Populated Place,Adelbert (historical),Washington,37.9708835,-90.7101298,252.0,1.0,37.9708835,-90.7101298,Missouri
ADELE,ADELE,PA,Delaware,1892.0,1901.0,True,4.0,298,True,9.0,True,ADELE,DELAWARE,PA,1197518.0,Populated Place,Adele,Delaware,39.9773337,-75.3335223,71.0,1.0,39.9773337,-75.3335223,Pennsylvania
ADELIA,ADELIA,AL,Calhoun,1882.0,1895.0,True,6.0,299,True,13.0,True,ADELIA,CALHOUN,AL,169229.0,Post Office,Adelia Post Office (historical),Calhoun,33.9112116,-85.7777436,217.0,1.0,33.9112116,-85.7777436,Alabama
ADELINE,ADELINE,LA,Saint Mary,1897.0,1940.0,True,2.0,301,True,43.0,True,ADELINE,ST. MARY,LA,559756.0,Populated Place,Adeline,St. Mary,29.8729829,-91.590947,3.0,1.0,29.8729829,-91.590947,Louisiana
ADELL,ADELL,MO,Mercer,1874.0,1904.0,True,5.0,302,True,30.0,True,ADEL,MERCER,MO,759956.0,Post Office,Adel Post Office,Mercer,40.5313948,-93.6691114,316.0,0.8,40.5313948,-93.6691114,Missouri
ADELLE,ADELLE,MS,Madison,1901.0,1927.0,True,3.0,303,True,26.0,True,ADELLE,MADISON,MS,692349.0,Populated Place,Adelle,Madison,32.5056966,-90.4056491,74.0,1.0,32.5056966,-90.4056491,Mississippi
ADEN,ADEN,NY,Sullivan,1901.0,1919.0,True,3.0,307,True,18.0,True,ADEN,SULLIVAN,NY,972151.0,Populated Place,Aden,Sullivan,41.8606459,-74.6732145,516.0,1.0,41.8606459,-74.6732145,New York
ADGATEVILLE,ADGATEVILLE,GA,Jasper,1889.0,1943.0,True,2.0,309,True,54.0,True,ADGATEVILLE,JASPER,GA,354263.0,Populated Place,Adgateville,Jasper,33.2231838,-83.671006,198.0,1.0,33.2231838,-83.671006,Georgia
ADIN,ADIN,RI,Washington,1904.0,1908.0,True,1.0,311,True,4.0,True,ADIN,WASHINGTON,RI,1219505.0,Populated Place,Adin,Washington,41.3323214,-71.7244577,1.0,1.0,41.3323214,-71.7244577,Rhode Island
ADKINSON HEAD,ADKINSON HEAD,AL,Barbour,1855.0,1874.0,True,7.0,317,True,19.0,True,ADKINSON HEAD,BARBOUR,AL,157921.0,Populated Place,Adkinson Head,Barbour,31.7087753,-85.6104972,160.0,1.0,31.7087753,-85.6104972,Alabama
ADLAI,ADLAI,GA,Brooks,1893.0,1902.0,True,5.0,318,True,9.0,True,ADLAI,BROOKS,GA,345503.0,School,Adlai School (historical),Brooks,31.0199109,-83.6873903,76.0,1.0,31.0199109,-83.6873903,Georgia
ADLER,ADLER,AL,Perry,1887.0,1905.0,False,5.0,321,True,18.0,True,ADLER,PERRY,AL,162643.0,Populated Place,Adler,Perry,32.763184,-87.1683294,128.0,1.0,32.763184,-87.1683294,Alabama
ADMIRE,ADMIRE,PA,York,1901.0,1907.0,True,5.0,324,True,6.0,True,ADMIRE,YORK,PA,1168082.0,Populated Place,Admire,York,39.9620418,-76.8705283,170.0,1.0,39.9620418,-76.8705283,Pennsylvania
ADNER,ADNER,LA,Bossier,1910.0,1915.0,True,5.0,326,True,5.0,True,ADNER,BOSSIER,LA,542913.0,Populated Place,Adner,Bossier,32.5670946,-93.6079538,64.0,1.0,32.5670946,-93.6079538,Louisiana
ADOLPHUS,ADOLPHUS,TN,Loudon,1882.0,1903.0,True,5.0,328,True,21.0,True,ADOLPHUS,LOUDON,TN,1304771.0,Populated Place,Adolphus,Loudon,35.7411861,-84.4254831,230.0,1.0,35.7411861,-84.4254831,Tennessee
ADONIS,ADONIS,MO,Polk,1895.0,1935.0,True,2.0,331,True,40.0,True,ADONIS,POLK,MO,740614.0,Populated Place,Adonis,Polk,37.7964249,-93.3632528,263.0,1.0,37.7964249,-93.3632528,Missouri
ADRIAN,ADRIAN,NY,Steuben,1852.0,1945.0,False,1.0,337,True,93.0,True,ADRIAN,STEUBEN,NY,942193.0,Populated Place,Adrian,Steuben,42.2545161,-77.5208197,345.0,1.0,42.2545161,-77.5208197,New York
ADRIAN,ADRIAN,SC,Horry,1889.0,1953.0,True,1.0,339,True,64.0,True,ADRIAN,HORRY,SC,1244852.0,Populated Place,Adrian,Horry,33.9468366,-79.0175346,20.0,1.0,33.9468366,-79.0175346,South Carolina
ADVANCE,ADVANCE,AR,Baxter,1905.0,1953.0,True,1.0,343,True,48.0,True,ADVANCE,BAXTER,AR,70414.0,Populated Place,Advance,Baxter,36.1553479,-92.3823809,196.0,1.0,36.1553479,-92.3823809,Arkansas
ADVANCE,ADVANCE,AR,Clay,1886.0,1890.0,True,7.0,344,True,4.0,True,ADVANCE,CLAY,AR,84203.0,Post Office,Advance Post Office,Clay,36.4307453,-90.268938,103.0,1.0,36.4307453,-90.268938,Arkansas
ADVANCE,ADVANCE,PA,Indiana,1868.0,1908.0,True,4.0,346,True,40.0,True,ADVANCE,INDIANA,PA,1202950.0,Populated Place,Advance,Indiana,40.708676,-79.2619829,356.0,1.0,40.708676,-79.2619829,Pennsylvania
ADVILLE,ADVILLE,AL,Blount,1889.0,1915.0,True,4.0,348,True,26.0,True,ADVILLE,BLOUNT,AL,112938.0,Populated Place,Adville,Blount,33.8839885,-86.6447135,160.0,1.0,33.8839885,-86.6447135,Alabama
AERIAL,AERIAL,GA,Habersham,1879.0,1919.0,True,3.0,349,True,40.0,True,AERIAL,HABERSHAM,GA,331001.0,Populated Place,Aerial,Habersham,34.66454,-83.6443421,437.0,1.0,34.66454,-83.6443421,Georgia
AETNA,AETNA,TN,Hickman,1886.0,1887.0,True,7.0,352,True,1.0,True,AETNA,HICKMAN,TN,1275499.0,Populated Place,Aetna,Hickman,35.6550709,-87.5047382,213.0,1.0,35.6550709,-87.5047382,Tennessee
AFFTON,AFFTON,MO,St. Louis,1876.0,1939.0,False,1.0,355,True,63.0,True,AFFTON,ST. LOUIS,MO,2782985.0,Post Office,Affton Post Office,St. Louis,38.5518651,-90.335443,188.0,1.0,38.5518651,-90.335443,Missouri
AFRICA,AFRICA,MS,Coahoma,1903.0,1932.0,True,2.0,356,True,29.0,True,AFRICA,COAHOMA,MS,689206.0,Populated Place,Africa (historical),Coahoma,34.0639989,-90.6514879,47.0,1.0,34.0639989,-90.6514879,Mississippi
AFTON,AFTON,LA,Madison,1890.0,1932.0,False,2.0,358,True,42.0,True,AFTON,MADISON,LA,541043.0,Populated Place,Afton,Madison,32.2448715,-91.1915002,26.0,1.0,32.2448715,-91.1915002,Louisiana
AFTON,AFTON,AR,Fulton,1883.0,1912.0,False,4.0,363,True,29.0,True,AFTON,FULTON,AR,66571.0,Civil,Township of Afton,Fulton,36.3803147,-91.5098185,141.0,,36.3803147,-91.5098185,Arkansas
AFTON,AFTON,GA,Cook,1873.0,1888.0,True,4.0,365,True,15.0,True,AFTON,COOK,GA,333097.0,Populated Place,Afton,Cook,31.1668572,-83.4373831,74.0,1.0,31.1668572,-83.4373831,Georgia
AFTON,AFTON,GA,Dawson,1898.0,1945.0,True,2.0,366,True,47.0,True,AFTON,DAWSON,GA,331002.0,Populated Place,Afton,Dawson,34.5003693,-84.2454734,442.0,1.0,34.5003693,-84.2454734,Georgia
AFTON,AFTON,NJ,Morris,1879.0,1902.0,True,2.0,367,True,23.0,True,AFTON,MORRIS,NJ,874263.0,Populated Place,Afton,Morris,40.7726004,-74.3895961,61.0,1.0,40.7726004,-74.3895961,New Jersey
AGATE,AGATE,GA,Floyd,1881.0,1933.0,True,2.0,369,True,52.0,True,AGATE,FLOYD,GA,355407.0,Populated Place,Agate,Floyd,34.1650961,-85.2632862,210.0,1.0,34.1650961,-85.2632862,Georgia
AGEE,AGEE,TN,Campbell,1882.0,1917.0,True,4.0,373,True,35.0,True,AGEE,CAMPBELL,TN,1307411.0,Populated Place,Agee (historical),Campbell,36.3000783,-84.0332528,306.0,1.0,36.3000783,-84.0332528,Tennessee
AGENCY,AGENCY,MS,Oktibbeha,1892.0,1907.0,True,5.0,376,True,15.0,True,AGENCY,OKTIBBEHA,MS,682878.0,Locale,Agency (historical),Oktibbeha,33.3584561,-88.706161,106.0,1.0,33.3584561,-88.706161,Mississippi
AGNES,AGNES,MO,Laclede,1896.0,1933.0,True,2.0,379,True,37.0,True,AGNES,LACLEDE,MO,748564.0,Populated Place,Agnes,Laclede,37.5122674,-92.4985017,353.0,1.0,37.5122674,-92.4985017,Missouri
AGNESS,AGNESS,GA,Lincoln,1889.0,1955.0,True,1.0,381,True,66.0,True,AGNES,LINCOLN,GA,344077.0,Populated Place,Agnes (historical),Lincoln,33.7459606,-82.4284607,143.0,0.833333333333333,33.7459606,-82.4284607,Georgia
